5,9550
5,9555
5,9560
5,9565
5,9570
5,9575
5,9580
5,9585
5,9590
5,9595
5,9600
5,9605
5,9610
5,9615
5,9620
5,9625
5,9630
5,9635
5,9640
5,9645
5,9650
5,9655
5,9660
5,9665
5,9670
5,9675
5,9680
5,9685
5,9690
5,9695
5,9700
5,9705
5,9710
5,9715
5,9720
5,9725
5,9730
5,9735
5,9740
5,9745
5,9750
5,9755
5,9760
5,9765
5,9770
5,9775
5,9780
5,9785
5,9790
5,9795
5,9800
5,9805
5,9810
5,9815
5,9820
5,9825
5,9830
5,9835
5,9840
5,9845
5,9850
5,9855
5,9860
5,9865
5,9870
5,9875
5,9880
5,9885
5,9890
5,9895
5,9900
5,9905
5,9910
5,9915
5,9920
5,9925
5,9930
5,9935
5,9940
5,9945
5,9950
5,9955
5,9960
5,9965
5,9970
5,9975
5,9980
5,9985
5,9990
5,9995
5,10000
5,10005
5,10010
5,10015
5,10020
5,10025
5,10030
5,10035
5,10040
5,10045
5,10050
5,10055
5,10060
5,10065
5,10070
5,10075
5,10080
5,10085
5,10090
5,10095
5,10100
5,10105
5,10110
5,10115
5,10120
5,10125
5,10130
5,10135
5,10140
5,10145
5,10150
5,10155
5,10160
5,10165
5,10170
5,10175
5,10180
5,10185
5,10190
5,10195
5,10200
5,10205
5,10210
5,10215
5,10220
5,10225
5,10230
5,10235
5,10240
5,10245
5,10250
5,10255
5,10260
5,10265
5,10270
5,10275
5,10280
5,10285
5,10290
5,10295
5,10300
5,10305
5,10310
5,10315
5,10320
5,10325
5,10330
5,10335
5,10340
5,10345
5,10350
5,10355
5,10360
5,10365
5,10370
5,10375
5,10380
5,10385
5,10390
5,10395
5,10400
5,10405
5,10410
5,10415
5,10420
5,10425
5,10430
5,10435
5,10440
5,10445
5,10450
5,10455
5,10460
5,10465
5,10470
5,10475
5,10480
5,10485
5,10490
5,10495
5,10500
5,3503
5,3510
5,3515
5,3520
5,3525
5,3530
5,3535
5,3540
5,3545
5,3550
5,3555
5,3560
5,3565
5,3570
5,3575
5,3580
5,3585
5,3590
5,3595
5,3600
5,3605
5,3610
5,3615
5,3620
5,3625
5,3630
5,3635
5,3640
5,3645
5,3650
5,3655
5,3660
5,3665
5,3670
5,3675
5,3680
5,3685
5,3690
5,3695
5,3700
5,3705
5,3710
5,3715
5,3720
5,3725
5,3730
5,3735
5,3740
5,3745
5,3750
5,3755
5,3760
5,3765
5,3770
5,3775
5,3780
5,3785
5,3790
5,3795
5,3800
5,3805
5,3810
5,3815
5,3820
5,3825
5,3830
5,3835
5,3840
5,3845
5,3850
5,3855
5,3860
5,3865
5,3870
5,3875
5,3880
5,3885
5,3890
5,3895
5,3900
5,3905
5,3910
5,3915
5,3920
5,3925
5,3930
5,3935
5,3940
5,3945
5,3950
5,3955
5,3960
5,3965
5,3970
5,3975
5,3980
5,3985
5,3990
5,3995
5,4000
5,4005
5,4010
5,4015
5,4020
5,4025
5,4030
5,4035
5,4040
5,4045
5,4050
5,4055
5,4060
5,4065
5,4070
5,4075
5,4080
5,4085
5,4090
5,4095
5,4100
5,4105
5,4110
5,4115
5,4120
5,4125
5,4130
5,4135
5,4140
5,4145
5,4150
5,4155
5,4160
5,4165
5,4170
5,4175
5,4180
5,4185
5,4190
5,4195
5,4200
5,4205
5,4210
5,4215
5,4220
5,4225
5,4230
5,4235
5,4240
5,4245
5,4250
5,4255
5,4260
5,4265
5,4270
5,4275
5,4280
5,4285
5,4290
5,4295
5,4300
5,4305
5,4310
5,4315
5,4320
5,4325
5,4330
5,4335
5,4340
5,4345
5,4350
5,4355
5,4360
5,4365
5,4370
5,4375
5,4380
5,4385
5,4390
5,4395
5,4400
5,4405
5,4410
5,4415
5,4420
5,4425
5,4430
5,4435
5,4440
5,4445
5,4450
5,4455
5,4460
5,4465
5,4470
5,4475
5,4480
5,4485
5,4490
5,4495
5,4500
5,4505
5,4510
5,4515
5,4520
5,4525
5,4530
5,4535
5,4540
5,4545
5,4550
5,4555
5,4560
5,4565
5,4570
5,4575
5,4580
5,4585
5,4590
5,4595
5,4600
5,4605
5,4610
5,4615
5,4620
5,4625
5,4630
5,4635
5,4640
5,4645
5,4650
5,4655
5,4660
5,4665
5,4670
5,4675
5,4680
5,4685
5,4690
5,4695
5,4700
5,4705
5,4710
5,4715
5,4720
5,4725
5,4730
5,4735
5,4740
5,4745
5,4750
5,4755
5,4760
5,4765
5,4770
5,4775
5,4780
5,4785
5,4790
5,4795
5,4800
5,4805
5,4810
5,4815
5,4820
5,4825
5,4830
5,4835
5,4840
5,4845
5,4850
5,4855
5,4860
5,4865
5,4870
5,4875
5,4880
5,4885
5,4890
5,4895
5,4900
5,4905
5,4910
5,4915
5,4920
5,4925
5,4930
5,4935
5,4940
5,4945
5,4950
5,4955
5,4960
5,4965
5,4970
5,4975
5,4980
5,4985
5,4990
5,4995
5,5000
5,5005
5,5010
5,5015
5,5020
5,5025
5,5030
5,5035
5,5040
5,5045
5,5050
5,5055
5,5060
5,5065
5,5070
5,5075
5,5080
5,5085
5,5090
5,5095
5,5100
5,5105
5,5110
5,5115
5,5120
5,5125
5,5130
5,5135
5,5140
5,5145
5,5150
5,5155
5,5160
5,5165
5,5170
5,5175
5,5180
5,5185
5,5190
5,5195
5,5200
5,5205
5,5210
5,5215
5,5220
5,5225
5,5230
5,5235
5,5240
5,5245
5,5250
5,5255
5,5260
5,5265
5,5270
5,5275
5,5280
5,5285
5,5290
5,5295
5,5300
5,5305
5,5310
5,5315
5,5320
5,5325
5,5330
5,5335
5,5340
5,5345
5,5350
5,5355
5,5360
5,5365
5,5370
5,5375
5,5380
5,5385
5,5390
5,5395
5,5400
5,5405
5,5410
5,5415
5,5420
5,5425
5,5430
5,5435
5,5440
5,5445
5,5450
5,5455
5,5460
5,5465
5,5470
5,5475
5,5480
5,5485
5,5490
5,5495
5,5500
5,5505
5,5510
5,5515
5,5520
5,5525
5,5530
5,5535
5,5540
5,5545
5,5550
5,5555
5,5560
5,5565
5,5570
5,5575
5,5580
5,5585
5,5590
5,5595
5,5600
5,5605
5,5610
5,5615
5,5620
5,5625
5,5630
5,5635
5,5640
5,5645
5,5650
5,5655
5,5660
5,5665
5,5670
5,5675
5,5680
5,5685
5,5690
5,5695
5,5700
5,5705
5,5710
5,5715
5,5720
5,5725
5,5730
5,5735
5,5740
5,5745
5,5750
5,5755
5,5760
5,5765
5,5770
5,5775
5,5780
5,5785
5,5790
5,5795
5,5800
5,5805
5,5810
5,5815
5,5820
5,5825
5,5830
5,5835
5,5840
5,5845
5,5850
5,5855
5,5860
5,5865
5,5870
5,5875
5,5880
5,5885
5,5890
5,5895
5,5900
5,5905
5,5910
5,5915
5,5920
5,5925
5,5930
5,5935
5,5940
5,5945
5,5950
5,5955
5,5960
5,5965
5,5970
5,5975
5,5980
5,5985
5,5990
5,5995
5,6000
5,6005
5,6010
5,6015
5,6020
5,6025
5,6030
5,6035
5,6040
5,6045
5,6050
5,6055
5,6060
5,6065
5,6070
5,6075
5,6080
5,6085
5,6090
5,6095
5,6100
5,6105
5,6110
5,6115
5,6120
5,6125
5,6130
5,6135
5,6140
5,6145
5,6150
5,6155
5,6160
5,6165
5,6170
5,6175
5,6180
5,6185
5,6190
5,6195
5,6200
5,6205
5,6210
5,6215
5,6220
5,6225
5,6230
5,6235
5,6240
5,6245
5,6250
5,6255
5,6260
5,6265
5,6270
5,6275
5,6280
5,6285
5,6290
5,6295
5,6300
5,6305
5,6310
5,6315
5,6320
5,6325
5,6330
5,6335
5,6340
5,6345
5,6350
5,6355
5,6360
5,6365
5,6370
5,6375
5,6380
5,6385
5,6390
5,6395
5,6400
5,6405
5,6410
5,6415
5,6420
5,6425
5,6430
5,6435
5,6440
5,6445
5,6450
5,6455
5,6460
5,6465
5,6470
5,6475
5,6480
5,6485
5,6490
5,6495
5,6500
5,6505
5,6510
5,6515
5,6520
5,6525
5,6530
5,6535
5,6540
5,6545
5,6550
5,6555
5,6560
5,6565
5,6570
5,6575
5,6580
5,6585
5,6590
5,6595
5,6600
5,6605
5,6610
5,6615
5,6620
5,6625
5,6630
5,6635
5,6640
5,6645
5,6650
5,6655
5,6660
5,6665
5,6670
5,6675
5,6680
5,6685
5,6690
5,6695
5,6700
5,6705
5,6710
5,6715
5,6720
5,6725
5,6730
5,6735
5,6740
5,6745
5,6750
5,6755
5,6760
5,6765
5,6770
5,6775
5,6780
5,6785
5,6790
5,6795
5,6800
5,6805
5,6810
5,6815
5,6820
5,6825
5,6830
5,6835
5,6840
5,6845
5,6850
5,6855
5,6860
5,6865
5,6870
5,6875
5,6880
5,6885
5,6890
5,6895
5,6900
5,6905
5,6910
5,6915
5,6920
5,6925
5,6930
5,6935
5,6940
5,6945
5,6950
5,6955
5,6960
5,6965
5,6970
5,6975
5,6980
5,6985
5,6990
5,6995
5,7008
5,7015
5,7020
5,7025
5,7030
5,7035
5,7040
5,7045
5,7050
5,7055
5,7060
5,7065
5,7070
5,7075
5,7080
5,7085
5,7090
5,7095
5,7100
5,7105
5,7110
5,7115
5,7120
5,7125
5,7130
5,7135
5,7140
5,7145
5,7150
5,7155
5,7160
5,7165
5,7170
5,7175
5,7180
5,7185
5,7190
5,7195
5,7200
5,7205
5,7210
5,7215
5,7220
5,7225
5,7230
5,7235
5,7240
5,7245
5,7250
5,7255
5,7260
5,7265
5,7270
5,7275
5,7280
5,7285
5,7290
5,7295
5,7300
5,7305
5,7310
5,7315
5,7320
5,7325
5,7330
5,7335
5,7340
5,7345
5,7350
5,7355
5,7360
5,7365
5,7370
5,7375
5,7380
5,7385
5,7390
5,7395
5,7400
5,7405
5,7410
5,7415
5,7420
5,7425
5,7430
5,7435
5,7440
5,7445
5,7450
5,7455
5,7460
5,7465
5,7470
5,7475
5,7480
5,7485
5,7490
5,7495
5,7500
5,7505
5,7510
5,7515
5,7520
5,7525
5,7530
5,7535
5,7540
5,7545
5,7550
5,7555
5,7560
5,7565
5,7570
5,7575
5,7580
5,7585
5,7590
5,7595
5,7600
5,7605
5,7610
5,7615
5,7620
5,7625
5,7630
5,7635
5,7640
5,7645
5,7650
5,7655
5,7660
5,7665
5,7670
5,7675
5,7680
5,7685
5,7690
5,7695
5,7700
5,7705
5,7710
5,7715
5,7720
5,7725
5,7730
5,7735
5,7740
5,7745
5,7750
5,7755
5,7760
5,7765
5,7770
5,7775
5,7780
5,7785
5,7790
5,7795
5,7800
5,7805
5,7810
5,7815
5,7820
5,7825
5,7830
5,7835
5,7840
5,7845
5,7850
5,7855
5,7860
5,7865
5,7870
5,7875
5,7880
5,7885
5,7890
5,7895
5,7900
5,7905
5,7910
5,7915
5,7920
5,7925
5,7930
5,7935
5,7940
5,7945
5,7950
5,7955
5,7960
5,7965
5,7970
5,7975
5,7980
5,7985
5,7990
5,7995
5,8000
5,8005
5,8010
5,8015
5,8020
5,8025
5,8030
5,8035
5,8040
5,8045
5,8050
5,8055
5,8060
5,8065
5,8070
5,8075
5,8080
5,8085
5,8090
5,8095
5,8100
5,8105
5,8110
5,8115
5,8120
5,8125
5,8130
5,8135
5,8140
5,8145
5,8150
5,8155
5,8160
5,8165
5,8170
5,8175
5,8180
5,8185
5,8190
